ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,Longitude,Latitude,AddressLine1
17/08/2013,4378,Success,193974,11/00798/COM,Street Trader - Lynda Lawson (2 Of 4)(LandL Catering),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,26/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,480296,12/00952/COM,Street Trader - Lynette McIntyre,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,06/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,371769,11/00619/COM,Street Trader - Margaret Butcher,Mobile caterer,7846,Springfield Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,30/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.214448,55.841451,
17/08/2013,4378,Success,26629,08/00378/COM,Street Trader - Margaret Francis,Mobile caterer,7846,Woodside Crescent,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,04/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.272292,55.867113,
17/08/2013,4378,Success,371793,12/00429/COM,Street Trader - Margaret Helen Findlay,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,22/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,371776,11/00708/COM,Street Trader - Margaret Reader,Mobile caterer,7846,Janefield Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,24/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.202016,55.848808,
17/08/2013,4378,Success,360782,11/00748/COM,Street Trader - Margaret Stewart (1 Of 3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,507903,11/00749/COM,Street Trader - Margaret Stewart (2 Of3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,30/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,427413,12/00611/COM,Street Trader - Margaret Stewart (3 Of3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,24/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,495607,12/00794/COM,Street Trader - Margaret Watt,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,371786,12/00275/COM,Street Trader - Marissa Wheatley (Smith),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,01/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,49097,11/00959/COM,Street Trader - Marissa Wheatley (Smith),Mobile caterer,7846,Coburg Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,01/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.258396,55.851046,
17/08/2013,4378,Success,193920,11/00698/COM,Street Trader - Mark Parducci (1of3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,12/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,432990,11/00699/COM,Street Trader - Mark Parducci (2of3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,31/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,432992,12/00015/COM,Street Trader - Mark Parducci (3 Of 3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,31/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,460432,12/00872/COM,Street Trader - Martin Smith,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,23/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,193940,08/00728/COM,Street Trader - Mohammed Amin (1 Of 2),Mobile caterer,7846,Bunhouse Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,12/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.294531,55.869316,
17/08/2013,4378,Success,27004,08/00779/COM,Street Trader - Neil Hunter,Mobile caterer,7846,Dunn Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,27/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.219035,55.844919,
17/08/2013,4378,Success,480293,11/00692/COM,Street Trader - New Viking Ice Cream Co. (S200 FTY),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,22/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,371787,12/00276/COM,Street Trader - Nisa Wheatley (Jordan),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,01/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,371781,11/00759/COM,Street Trader - Owen Ward (SV07 UVR),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,22/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,315895,11/00543/COM,Street Trader - Pamela Codona,Mobile caterer,7846,Carntynehall Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,07/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.180141,55.857353,
17/08/2013,4378,Success,516674,13/00202/COM,Street Trader - Patrick McDonald,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,04/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,27044,08/00927/COM,Street Trader - Paula Thomas,Mobile caterer,7846,Houston Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,06/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.274968,55.852309,
17/08/2013,4378,Success,315923,12/00239/COM,Street Trader - Redford Edwards (2of2),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,29/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,511145,13/00136/COM,Street Trader - Robert Burns,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,49033,11/00779/COM,Street Trader - Robert Collins (1of2),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,25/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,534334,13/00187/COM,Street Trader - Ryan Sneddon,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,14/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,507919,13/00077/COM,Street Trader - Saheed Mohammed Sadiq,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,05/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,360758,08/01151/COM,Street Trader - Samantha Stewart,Mobile caterer,7846,Swanston Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.219577,55.837348,
17/08/2013,4378,Success,27056,08/01057/COM,Street Trader - Sandra McLeish,Mobile caterer,7846,Mossend Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.148691,55.865069,
17/08/2013,4378,Success,200669,12/00045/COM,Street Trader - Sandra McTaggart,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,07/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448752,11/00758/COM,Street Trader - Scott And Donna Turner,Mobile caterer,7846,Springfield Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,07/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.214448,55.841451,
17/08/2013,4378,Success,360798,12/00292/COM,Street Trader - Scott Brown,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,24/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448746,08/00727/COM,Street Trader - Scott Turner,Mobile caterer,7846,Buddon Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,19/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,,,
17/08/2013,4378,Success,410603,11/00556/COM,Street Trader - Sean Costello,Mobile caterer,7846,Provanmill Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,28/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.186626,55.875532,
17/08/2013,4378,Success,495604,12/00765/COM,Street Trader - Sean Ferguson,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448750,11/00655/COM,Street Trader - Sinatra Liddell,Mobile caterer,7846,Redan Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,20/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.22519,55.851764,
17/08/2013,4378,Success,49119,11/00996/COM,Street Trader - Stephen Stewart,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,20/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,432987,11/00645/COM,Street Trader - Steven Johnstone,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,02/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,537377,13/00310/COM,Street Trader - Susan McColl,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,410610,12/00539/COM,Street Trader - Tammy Watson,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,23/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,188095,08/01004/COM,Street Trader - Thomas Farrow,Mobile caterer,7846,Leglen Wood Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,30/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.194777,55.892168,
17/08/2013,4378,Success,371778,11/00750/COM,Street Trader - Thomas Walter Stirling,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,16/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448751,11/00735/COM,Street Trader - Vivien Smith (3 Of3),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,20/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,537378,13/00316/COM,Street Trader - W H Stewart (Harriet And Kyle),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,16/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,534331,12/00203/COM,Street Trader  -Wendy Thomson,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,02/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,26996,08/00745/COM,Street Trader - William Cullis,Mobile caterer,7846,Cogan Road,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,11/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.29715,55.820935,
17/08/2013,4378,Success,49090,11/00943/COM,Street Trader - William Horsburgh,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,30/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,406762,11/00670/COM,Street Trader - William McNamee (BT07 YEE),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,360823,12/00385/COM,Street Trader - William Patrick,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,16/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,427401,12/00549/COM,Street Trader - Yvonne King,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,12/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448749,11/00547/COM,Street Trader (Allan Evans 1of5),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,25/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,315891,08/00881/COM,Street Trader -Anthea Milne (AandM Catering),Mobile caterer,7846,Glasgow Green,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,21/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.239510059,55.85028839,
17/08/2013,4378,Success,466586,11/00715/COM,Street Trader -Robert Bell Robertson (1 Of 2),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,08/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,360768,11/00676/COM,Street Trader -Steve and Chanel Miller (1 Of 2),Mobile caterer,7846,Fairley Street,Glasgow,,Awaiting Inspection,fhis_awaiting_inspection_en-GB,16/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.303006,55.853379,
17/08/2013,4378,Success,410605,12/00491/COM,Street Traders - Alastair  McNeill,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Pass,fhis_pass_en-GB,26/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,432995,12/00463/COM,Street Traders - Carol Moretti (3 Of 4),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,08/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,448760,12/00707/COM,Street Traders - Joseph Thomas,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,04/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,315915,12/00200/COM,Street Traders - Redford Edwards (1of2),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,49082,11/00929/COM,Street Trading,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,25/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,562656,13/00470/COM,Street Trading( Supreme Fast Foods( Jasmin Kayes)(ES1),Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,17/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,221711,12/00158/COM,StreetTrader,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,29/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,460407,12/00617/COM,Stret Trader,Mobile caterer,7846,231 George Street,Glasgow,G1 1RX,Awaiting Inspection,fhis_awaiting_inspection_en-GB,25/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.245934,55.860893,
17/08/2013,4378,Success,49128,11/01007/COM,Stumps,Pub/bar/nightclub,7843,7 Peel Street,Glasgow,G11 5LL,Pass,fhis_pass_en-GB,06/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.309816,55.870972,
17/08/2013,4378,Success,26697,08/00414/COM,Style Restaurant,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,Pass,fhis_pass_en-GB,28/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.342073,55.822898,Unit 16
17/08/2013,4378,Success,26438,08/00298/COM,Subway,Takeaway/sandwich shop,7844,293 Sauchiehall Street,Glasgow,G2 3HQ,Pass,fhis_pass_en-GB,25/08/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.263947,55.865326,
17/08/2013,4378,Success,27023,08/00839/COM,Subway,Takeaway/sandwich shop,7844,1417 Maryhill Road,Glasgow,G20 9AA,Pass,fhis_pass_en-GB,10/06/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.289914,55.890227,
17/08/2013,4378,Success,26962,08/00702/COM,Subway,Takeaway/sandwich shop,7844,160 Argyle Street,Glasgow,G2 8BT,Pass,fhis_pass_en-GB,18/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.256303,55.858645,
17/08/2013,4378,Success,28513,09/00005/COM,Subway,Takeaway/sandwich shop,7844,40 Queen Street,Glasgow,G1 3DS,Pass,fhis_pass_en-GB,07/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.251673,55.859261,
17/08/2013,4378,Success,30967,09/00349/COM,Subway,Takeaway/sandwich shop,7844,529 Great Western Road,Glasgow,G12 8HN,Pass,fhis_pass_en-GB,18/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.282973,55.875517,
17/08/2013,4378,Success,30953,09/00343/COM,Subway,Restaurant/Cafe/Canteen,1,115 Crow Road,Glasgow,G11 7SH,Pass,fhis_pass_en-GB,01/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.313904,55.872513,
17/08/2013,4378,Success,31123,09/00478/COM,Subway,Takeaway/sandwich shop,7844,83 Cambridge Street,Glasgow,G3 6RU,Improvement Required,fhis_improvement_required_en-GB,10/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259871,55.866965,
17/08/2013,4378,Success,15170,05/00124/COM,Subway,Takeaway/sandwich shop,7844,35 Glassford Street,Glasgow,G1 1UG,Pass,fhis_pass_en-GB,24/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.249347,55.858566,
17/08/2013,4378,Success,10662,04/00265/COM,Subway,Takeaway/sandwich shop,7844,1103 Pollokshaws Road,Glasgow,G41 3YG,Pass,fhis_pass_en-GB,14/01/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.279886,55.830772,
17/08/2013,4378,Success,10201,04/00144/COM,Subway,Takeaway/sandwich shop,7844,128 Battlefield Road,Glasgow,G42 9JT,Improvement Required,fhis_improvement_required_en-GB,18/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.265146,55.826083,
17/08/2013,4378,Success,19465,06/00531/COM,Subway,Takeaway/sandwich shop,7844,363 Provan Walk,Glasgow,G34 9DY,Pass,fhis_pass_en-GB,09/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.138074,55.871218,
17/08/2013,4378,Success,18108,06/00071/COM,Subway,Takeaway/sandwich shop,7844,11 St Vincent Place,Glasgow,G1 2DW,Pass,fhis_pass_en-GB,28/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.252437,55.860864,
17/08/2013,4378,Success,18578,06/00163/COM,Subway,Takeaway/sandwich shop,7844,1093 Argyle Street,Glasgow,G3 8ND,Pass,fhis_pass_en-GB,24/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.283834,55.86433,
17/08/2013,4378,Success,25185,08/00054/COM,Subway,Takeaway/sandwich shop,7844,71 Nelson Mandela Place,Glasgow,G2 1QY,Pass,fhis_pass_en-GB,17/01/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.254406,55.861763,
17/08/2013,4378,Success,19607,06/00614/COM,Subway,Takeaway/sandwich shop,7844,542 Sauchiehall Street,Glasgow,G2 3LX,Pass,fhis_pass_en-GB,04/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.270275,55.866414,
17/08/2013,4378,Success,22515,07/00216/COM,Subway,Takeaway/sandwich shop,7844,1832 Paisley Road West,Glasgow,G52 3TW,Pass,fhis_pass_en-GB,27/01/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.344325,55.84572,
17/08/2013,4378,Success,360754,07/00205/COM,Subway,Takeaway/sandwich shop,7844,1218 Shettleston Road,Glasgow,G32 7PG,Pass,fhis_pass_en-GB,17/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.165839,55.851401,
17/08/2013,4378,Success,22070,07/00114/COM,Subway,Takeaway/sandwich shop,7844,557 Duke Street,Glasgow,G31 1DL,Improvement Required,fhis_improvement_required_en-GB,16/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.217936,55.858642,
17/08/2013,4378,Success,22728,07/00286/COM,Subway,Takeaway/sandwich shop,7844,433 Alexandra Parade,Glasgow,G31 3AD,Pass,fhis_pass_en-GB,13/12/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.222583,55.864751,
17/08/2013,4378,Success,22625,07/00249/COM,Subway,Takeaway/sandwich shop,7844,1617 Great Western Road,Glasgow,G13 1LT,Pass,fhis_pass_en-GB,13/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.324582,55.889613,
